Step,numberOfAcceptedPeleSteps,currentEnergy,bindingEnergy,ligandSASA,ligandRMSD,L1_C3-H38_OG,H38_HG-H175_ND1,H175_HE2-H40_OE2,H175_HE2-H40_OE1,epoch,trajectory,Cluster
8,5,-3642.95,-7.22849,0.232603,3.36802,8.69656,6.27898,1.52147,3.65972,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_4.xtc,2
12,6,-3643.93,-5.07482,0.260265,3.51545,8.95414,6.31696,1.53153,3.68225,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_4.xtc,2
0,0,-3643.55,-5.77704,0.395275,4.0755,5.88154,6.33636,1.51605,3.64968,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,-
1,1,-3645.97,-4.85144,0.430967,3.58137,6.40674,6.41486,1.53778,3.6388,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,2
2,2,-3648.61,-6.03568,0.365391,2.47071,6.56734,6.48265,1.53808,3.62726,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,2
4,3,-3647.52,-5.72144,0.357628,2.70443,6.90388,6.54738,1.52336,3.61945,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,2
6,4,-3650.18,-5.89091,0.412294,2.97001,7.45404,6.56932,1.54889,3.64867,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,3
8,5,-3652.07,-6.09817,0.41591,3.10537,6.73219,6.54971,1.53862,3.64792,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,1
10,6,-3652.66,-7.33796,0.353451,3.01676,8.54012,6.51556,1.53469,3.66682,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,0
12,7,-3652.21,-6.85647,0.3214,3.78158,8.05339,6.51239,1.53882,3.66529,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,1
0,0,-3643.43,-4.56725,0.238733,3.67884,6.71454,1.86893,3.70629,1.7175,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,-
2,1,-3651.8,-5.53682,0.385856,3.76887,5.8248,1.82516,3.63652,1.6194,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,2
4,2,-3654.33,-5.36453,0.275527,3.6455,6.47686,1.81289,3.61866,1.59406,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,0
6,3,-3653.8,-6.21015,0.352462,3.91281,6.25051,1.82418,3.53936,1.53553,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,2
8,4,-3658.0,-4.84389,0.441883,5.18289,8.28572,1.81565,3.56746,1.5313,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,0
0,0,-3647.2,-8.80607,0.289795,4.09025,9.25547,6.48224,1.53977,3.65211,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,-
2,1,-3649.84,-5.34415,0.38934,3.73906,7.98571,6.48857,1.55023,3.65892,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
4,2,-3652.1,-7.59914,0.303129,3.20568,8.43956,6.51853,1.54284,3.66617,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
6,3,-3653.37,-8.737,0.290189,3.42503,8.6926,6.51796,1.53569,3.66096,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
8,4,-3651.78,-7.43434,0.22061,3.30134,8.04279,6.50541,1.53508,3.66192,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,0
12,5,-3653.66,-9.50218,0.296047,3.39313,7.90972,6.5023,1.53347,3.67342,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
14,6,-3655.79,-11.6081,0.191159,3.64376,7.44218,6.47586,1.53428,3.6776,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,0
0,0,-3561.85,1.66382,0.46321,4.53721,7.25257,1.79388,1.57686,3.74349,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,-
2,1,-3573.76,-3.62861,0.531968,5.12512,6.92204,1.82166,1.58159,3.74993,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
4,2,-3575.93,-4.77742,0.483925,4.49455,5.9147,1.82172,1.57432,3.76901,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
6,3,-3575.96,-4.50075,0.498083,4.42648,5.26259,1.82296,1.57398,3.76866,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
8,4,-3576.31,-4.46949,0.519735,5.147,6.70222,1.788,1.5633,3.75286,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
10,5,-3575.56,-3.71998,0.546304,5.39418,7.43918,1.79009,1.55923,3.75448,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,3
12,6,-3575.1,-3.20851,0.605138,5.37879,7.5912,1.80961,1.56598,3.75821,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,3
14,7,-3575.87,-4.01659,0.560368,4.98923,6.87064,1.80166,1.55926,3.75231,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,3
0,0,-3570.85,-5.5121,0.358658,4.60037,6.8724,1.81122,1.5729,3.75959,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,-
2,1,-3576.65,-5.57723,0.445788,4.7112,6.60049,1.79411,1.58281,3.76665,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,1
4,2,-3572.57,-2.8247,0.5199,4.44671,6.67056,1.80624,1.57101,3.75495,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,1
6,3,-3577.13,-4.45128,0.573602,5.12505,7.70497,1.80058,1.56661,3.76117,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,3
8,4,-3578.22,-4.8782,0.54802,5.23857,8.34902,1.80216,1.5638,3.75963,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,3
10,5,-3581.25,-6.92809,0.556634,4.72916,7.37066,1.8005,1.55896,3.75049,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,3
12,6,-3580.95,-5.86022,0.539147,5.13312,8.08587,1.80101,1.55634,3.74778,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,3
0,0,-3566.66,-9.83174,0.285598,1.92238,7.95665,6.30729,1.53528,3.68014,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,-
2,1,-3570.92,-7.66382,0.21548,3.34869,7.92449,6.31815,1.56534,3.71198,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,2
4,2,-3574.27,-9.18273,0.176562,3.94655,8.41435,6.32608,1.56778,3.69283,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,2
6,3,-3573.47,-8.19868,0.112874,4.35441,8.93248,6.32994,1.52431,3.66889,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,2
10,4,-3575.74,-10.5808,0.175803,3.87327,8.51021,6.33106,1.52927,3.67197,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,2
12,5,-3569.88,-4.68149,0.131779,4.60978,9.30927,6.33307,1.53681,3.67617,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,2
0,0,-3638.46,-0.532398,0.208954,2.12244,4.9914,1.88428,3.71189,1.71901,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,-
4,1,-3651.82,-6.28649,0.336911,2.90824,5.27632,1.80489,3.6491,1.64291,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,0
6,2,-3654.17,-4.74917,0.389646,3.37207,6.24077,1.80543,3.59633,1.59484,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,0
8,3,-3656.92,-4.70547,0.463006,3.99646,5.73753,1.81639,3.56955,1.55777,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,0
0,0,-3563.01,-6.25419,0.429905,5.14014,6.58185,1.93592,2.51831,4.51892,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,-
2,1,-3568.62,-5.60361,0.435868,4.64482,6.6295,1.90775,2.44637,4.42926,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,1
8,2,-3570.47,-6.6408,0.419482,4.32355,5.93498,1.86046,2.24849,4.20713,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,1
10,3,-3567.21,-3.69742,0.320944,3.50397,5.35997,1.83376,1.93299,3.96179,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,1
12,4,-3572.5,-5.16099,0.442181,3.79244,4.84072,1.82742,1.83727,3.89982,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,1
0,0,-3567.99,-5.56633,0.306808,4.82172,5.39768,1.76845,1.56681,3.75181,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,-
2,1,-3572.1,-3.77378,0.441407,5.30482,4.76488,1.81008,1.54764,3.73677,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,1
4,2,-3572.71,-4.16183,0.448506,5.70427,6.24345,1.81193,1.54686,3.73568,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,1
6,3,-3572.94,-3.95054,0.365913,5.35487,6.63613,1.77759,1.56194,3.75132,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
8,4,-3572.53,-3.51508,0.329176,4.96124,7.25914,1.78062,1.55945,3.74885,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
10,5,-3571.55,-2.87691,0.309571,4.81602,6.39413,1.78271,1.55833,3.74772,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
12,6,-3572.71,-3.89376,0.441871,5.21069,6.15688,1.7913,1.54932,3.7378,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
14,7,-3573.33,-4.35572,0.436831,4.93832,5.41207,1.78971,1.54872,3.737,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
16,8,-3572.97,-3.53955,0.335083,4.01098,3.8257,1.79862,1.54758,3.7356,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,1
0,0,-3636.7,-4.7798,0.305563,2.84738,6.05478,6.49438,1.51242,3.65826,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,-
2,1,-3644.7,-4.01622,0.266391,2.28279,7.83645,6.53077,1.56088,3.67268,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,0
4,2,-3647.41,-6.72129,0.29387,1.9604,8.05622,6.56123,1.55225,3.66394,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,0
6,3,-3648.12,-7.71737,0.188676,2.70347,8.65763,6.61236,1.54842,3.64863,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,0
8,4,-3651.01,-9.61313,0.273473,2.54826,8.4012,6.60528,1.54376,3.64209,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,0
10,5,-3652.24,-11.5439,0.134268,3.66374,7.97838,6.56953,1.54046,3.65219,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,2
12,6,-3639.39,1.10984,0.115913,3.59491,9.0363,6.56951,1.53986,3.65188,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,2
0,0,-3571.0,0.973188,0.247961,2.62655,6.58601,6.97231,3.55546,1.55013,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,-
1,1,-3615.04,-5.37871,0.36715,3.91909,7.21407,6.84499,3.54759,1.56446,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,0
4,2,-3616.15,1.60452,0.340575,3.44025,6.51278,6.85621,3.54268,1.56972,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,0
6,3,-3625.29,-5.0971,0.306454,3.97882,6.77198,6.87341,3.54697,1.56122,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,0
10,4,-3633.64,-6.33836,0.24616,3.28884,6.90822,6.90126,3.58385,1.54684,5,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,0
0,0,-3645.51,-7.39737,0.355432,3.93351,7.11037,6.35569,1.53587,3.69433,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,-
2,1,-3650.24,-6.40822,0.360026,4.27939,7.94912,6.37229,1.52571,3.66422,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,2
6,2,-3652.69,-7.88176,0.311972,3.26577,6.276,6.45288,1.53143,3.65764,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,2
8,3,-3650.97,-6.40948,0.389073,3.39316,5.81605,6.46996,1.53865,3.65732,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
10,4,-3650.33,-4.64645,0.470015,3.8701,5.92668,6.45895,1.54181,3.6586,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
12,5,-3649.6,-3.57289,0.512138,3.33223,5.53423,6.48659,1.54388,3.64678,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,3
14,6,-3648.67,-2.44438,0.619496,4.23485,7.23108,6.50345,1.54082,3.65293,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
0,0,-3677.58,-6.16173,0.517789,3.77129,5.02249,3.09209,2.99648,3.6743,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,-
1,1,-3687.32,-7.01005,0.435351,5.49171,4.479,2.92418,2.85993,3.43066,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
3,2,-3687.34,-6.81826,0.487323,4.54491,3.81145,3.24448,2.97529,3.34738,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,2
4,3,-3686.09,-3.47605,0.461633,5.38671,4.31866,3.3264,3.05704,3.15792,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
5,4,-3685.92,-6.3961,0.438699,4.7309,4.93817,2.78975,2.91659,3.0746,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
6,5,-3690.69,-6.58351,0.415052,4.96595,5.61918,2.7674,2.90202,3.08386,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
8,6,-3691.08,-6.02842,0.385217,4.66658,5.56873,2.73829,2.83494,3.00889,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
10,7,-3693.76,-8.95053,0.396888,4.80677,4.42984,2.646,2.64761,2.84936,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,1
0,0,-3562.36,-3.00813,0.516846,4.39529,6.7591,1.85221,1.94551,3.98814,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,-
2,1,-3571.65,-4.77116,0.458471,3.92305,6.48393,1.82969,1.86113,3.92333,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,3
4,2,-3575.91,-6.64989,0.364796,3.71014,5.86361,1.80672,1.57853,3.78414,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,3
8,3,-3575.66,-5.08862,0.417889,4.4478,5.21285,1.81385,1.59471,3.77604,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,1
10,4,-3575.87,-4.50953,0.493764,5.05677,4.6564,1.82814,1.59585,3.77484,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,1
12,5,-3576.56,-3.68497,0.547994,5.08877,5.49037,1.90117,1.61626,3.76022,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,1
14,6,-3592.13,-4.53278,0.489472,4.50644,5.47558,1.97188,1.64222,3.73799,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,1
0,0,-3568.19,-6.13313,0.320682,4.52209,4.63042,1.75713,1.57556,3.76077,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_4.xtc,-
4,1,-3560.8,-5.3424,0.399079,4.14106,4.08391,1.7957,1.54075,3.72951,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_4.xtc,1
6,2,-3570.08,-8.80148,0.279535,5.32798,4.98806,1.8151,1.54148,3.73108,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_4.xtc,1
10,3,-3571.98,-8.21172,0.280108,4.88839,4.66049,1.78014,1.55285,3.74097,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_4.xtc,1
0,0,-3561.85,1.66382,0.46321,4.53721,7.25257,1.79388,1.57686,3.74349,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,-
2,1,-3567.15,-1.01002,0.441615,4.31368,6.8859,1.80445,1.58122,3.74975,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,3
4,2,-3571.67,-3.69392,0.475049,5.1341,7.92528,1.79914,1.57554,3.76774,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,3
6,3,-3574.51,-5.52073,0.374372,5.06935,7.99779,1.78741,1.56516,3.75679,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,3
8,4,-3574.3,-4.71993,0.461504,5.23984,7.42525,1.78918,1.56204,3.75307,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,3
12,5,-3575.22,-4.90156,0.403321,5.35979,7.76516,1.78821,1.56086,3.75301,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_5.xtc,3
0,0,-3566.66,-9.83174,0.285598,1.92238,7.95665,6.30729,1.53528,3.68014,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,-
2,1,-3569.86,-6.02117,0.274064,3.3001,9.44817,6.31461,1.55469,3.70269,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,0
4,2,-3570.84,-4.63727,0.225221,2.61061,8.76133,6.32356,1.52586,3.6772,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,0
6,3,-3579.02,-8.77938,0.265523,1.65944,7.49452,6.30451,1.49708,3.65725,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,0
8,4,-3584.82,-6.87145,0.342309,1.44816,6.47209,6.27823,1.46675,3.63137,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,0
9,5,-3601.7,-6.69142,0.335175,2.40628,6.30968,6.00595,1.45339,3.58501,6,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_6.xtc,0
